freqs,H1,H2,H1p,H2p
2.73802517792786,1.07761464336963,0.0776344491659318,0.0967835683644394,181.34353886299
2.76338529005317,1.07958810306776,0.0796054877276762,0.0917359413627332,181.244195286223
2.78898029238044,1.0816119713047,0.0816268501799784,0.0858585809129793,181.137759664893
2.81481236050758,1.08368741881349,0.0836997586548416,0.0791018300401407,181.024210794276
2.8408836901833,1.08581563346852,0.0858254612664312,0.071414000097526,180.903527117389
2.86719649749377,1.08799781987637,0.0880052324634606,0.0627413188251608,180.775686715856
2.89375301905095,1.09023519891514,0.0902403733746277,0.0530278787521082,180.640667300898
2.92055551218275,1.09252900722005,0.0925322121454724,0.0422155860695897,180.498446204435
2.94760625512486,1.09488049661214,0.0948821042657222,0.0302441101109622,180.349000370352
2.97490754721444,1.09729093346837,0.0972914328865906,0.0170508335756985,180.192306345862
3.00246170908555,1.09976159802871,0.09976160912562,0.00257080364957971,180.028340273059
3.0302710828664,1.1022937836397,0.102294072359508,-0.0132633158339803,179.857077880575
3.05833803237843,1.1048887959293,0.104890290501612,-0.0305212910255382,179.678494475441
3.08666494333727,1.10754795191179,0.10755176026393,-0.0492753633247607,179.492564935108
3.11525422355549,1.11027257901931,0.110280007402255,-0.0696002931105857,179.299263699625
3.14410830314726,1.11306401405652,0.113076586941486,-0.0915734017579699,179.098564764054
3.17322963473498,1.11592360207628,0.115943083380893,-0.115274611768052,178.890441671053
3.20262069365765,1.11885269517268,0.118881110876535,-0.140786484826249,178.674867503714
3.23228397818138,1.12185265118834,0.121892313399192,-0.168194257601726,178.451814878619
3.26222200971167,1.12492483233385,0.124978364866082,-0.197585875105204,178.221255939152
3.29243733300777,1.12807060371462,0.128140969243264,-0.229052021402779,177.983162349108
3.32293251639897,1.13129133176326,0.131381860617708,-0.262686147503241,177.737505286575
3.35371015200293,1.13458838257418,0.134702803235531,-0.298584496217574,177.484255438147
3.38477285594598,1.13796312013709,0.138105591504273,-0.336846123800612,177.223382993483
3.41612326858553,1.14141690446626,0.141592049956869,-0.377572918174945,176.95485764023
3.44776405473446,1.14495108962205,0.145164033173026,-0.420869613544488,176.678648559379
3.47969790388769,1.14856702162328,0.148823425657634,-0.466843801211795,176.394724420998
3.51192753045073,1.15226603624477,0.152572141669602,-0.515605936397744,176.103053380511
3.54445567397043,1.15604945669946,0.156412125001268,-0.56726934089071,175.803603075405
3.57728509936787,1.15991859120054,0.160345348701902,-0.621950201330956,175.496340622556
3.61041859717334,1.16387473040156,0.164373814743278,-0.679767562962419,175.181232616105
3.64385898376354,1.16791914471053,0.168499553623532,-0.740843318671469,174.858245125989
3.67760910160103,1.17205308147704,0.172724623903502,-0.805302193161077,174.527343697167
3.71167181947576,1.17627776204734,0.177051111673687,-0.873271722086636,174.188493349583
3.74605003274899,1.18059437868649,0.181481129944825,-0.944882226018439,173.841658578948
3.78074666359935,1.18500409136384,0.186016817959419,-1.02026677907792,173.486803358379
3.81576466127125,1.18950802440013,0.19066034041759,-1.0995611721293,173.123891140998
3.85110700232557,1.19410726297362,0.195413886613226,-1.18290387039683,172.752884863514
3.88677669089267,1.19880284948153,0.200279669474831,-1.27043596539328,172.373746950905
3.92277675892772,1.2035957797579,0.205259924503982,-1.36230112108146,171.98643932228
3.95911026646846,1.20848699914143,0.210356908607792,-1.45864551414447,171.590923398007
3.99578030189527,1.21347739839595,0.21557289881683,-1.55961776833373,171.18716010817
4.03278998219371,1.21856780947767,0.22091019088395,-1.66536888278502,170.775109902507
4.07014245321944,1.22375900115154,0.226371097756265,-1.77605215429201,170.354732761891
4.10784088996565,1.2290516744513,0.231957947912198,-1.89182309345624,169.925988211542
4.14588849683291,1.23444645798661,0.237673083560213,-2.01283933473107,169.488835335946
4.18428850790158,1.2399439030919,0.243518858686014,-2.13926054029086,169.043232795794
4.22304418720667,1.24554447882011,0.249497636945994,-2.27124829777245,168.589138846924
4.26215882901532,1.25124856677872,0.255611789394956,-2.40896601185627,168.126511361488
4.3016357581068,1.25705645580851,0.261863692041333,-2.55257878971397,167.655307851493
4.34147833005509,1.26296833650639,0.268255723222041,-2.70225332035763,167.17548549482
4.38168993151419,1.26898429559175,0.274790260785713,-2.85815774791162,166.687001163988
4.4222739805059,1.27510431011933,0.281469679079842,-3.02046153886414,166.189811457695
4.4632339267104,1.28132824153746,0.28829634572623,-3.18933534332103,165.683872735496
4.50457325175946,1.28765582959707,0.295272618182055,-3.36495085033922,165.169141155654
4.5462954695324,1.29408668611243,0.302400840071856,-3.547480637403,164.645572716494
4.58840412645476,1.30062028857724,0.309683337284639,-3.73709801407283,164.113123301352
4.63090280179974,1.30725597364132,0.317122413822835,-3.93397685991599,163.571748727448
4.67379510799246,1.31399293045098,0.32472034739754,-4.13829145673726,163.021404798842
4.71708469091702,1.32083019386116,0.332479384755587,-4.35021631521639,162.462047363761
4.76077523022637,1.32776663752461,0.340401736734043,-4.5699259959931,161.89363237647
4.80487043965513,1.33480096686559,0.348489573027075,-4.79759492524332,161.316115964072
4.84937406733524,1.34193171194936,0.356745016662192,-5.0333972048584,160.729454498301
4.89428989611453,1.34915722025481,0.365170138169383,-5.27750641721295,160.133604672826
